,X2,gene_name,V2
11598,ENSFALG00000011845,DAGLA,DAGLA
11599,ENSFALG00000011846,Exoc4,ENSFALG00000011846
11600,ENSFALG00000011847,PYCR1,PYCR1
11601,ENSFALG00000011848,Stx1b,ENSFALG00000011848
11602,ENSFALG00000011849,MEI1,MEI1
11603,ENSFALG00000011850,CFAP97,CFAP97
11604,ENSFALG00000011851,ZBTB24,ZBTB24
11605,ENSFALG00000011852,FOXO4,FOXO4
11606,ENSFALG00000011853,Muc5ac,ENSFALG00000011853
11607,ENSFALG00000011854,EYA4,EYA4
11608,ENSFALG00000011855,MAPK6,MAPK6
11609,ENSFALG00000011856,CHCHD3,CHCHD3
11610,ENSFALG00000011857,SNX25,SNX25
11611,ENSFALG00000011858,STRN,STRN
11612,ENSFALG00000011859,Snx12,SNX12
11613,ENSFALG00000011860,PLXNA4,PLXNA4
11614,ENSFALG00000011861,Tcf21,TCF21
11615,ENSFALG00000011862,AK9,ENSFALG00000011862
11616,ENSFALG00000011863,HEATR5B,HEATR5B
11617,ENSFALG00000011864,Tbpl1,TBPL1
11618,ENSFALG00000011865,MUC5AC,ENSFALG00000011865
11619,ENSFALG00000011866,GNB5,GNB5
11620,ENSFALG00000011867,Lrp2bp,LRP2BP
11621,ENSFALG00000011868,TSC22D3,TSC22D3
11622,ENSFALG00000011869,PLXNA4,ENSFALG00000011869
11623,ENSFALG00000011870,CERS4,CERS4
11624,ENSFALG00000011872,Fig4,FIG4
11625,ENSFALG00000011873,CAPN2,CAPN2
11626,ENSFALG00000011874,SLC2A12,SLC2A12
11627,ENSFALG00000011875,IL10RB,ENSFALG00000011875
11628,ENSFALG00000011877,GPATCH11,GPATCH11
11629,ENSFALG00000011878,SYT7,SYT7
11630,ENSFALG00000011879,SNU13,SNU13
11631,ENSFALG00000011880,SNX12,ENSFALG00000011880
11632,ENSFALG00000011881,CPSF1,ENSFALG00000011881
11633,ENSFALG00000011881,CPSF1,ENSFALG00000011881
11634,ENSFALG00000011882,MYO5C,MYO5C
11635,ENSFALG00000011883,ANKRD37,ANKRD37
11636,ENSFALG00000011884,PODXL,ENSFALG00000011884
11637,ENSFALG00000011885,MAFG,MAFG
11638,ENSFALG00000011886,Faah2,FAAH2
11639,ENSFALG00000011887,Sgk1,SGK1
11640,ENSFALG00000011889,EIF2AK2,EIF2AK2
11641,ENSFALG00000011890,UFSP2,UFSP2
11642,ENSFALG00000011891,MUC5AC,ENSFALG00000011891
11643,ENSFALG00000011891,Muc5ac,ENSFALG00000011891
11644,ENSFALG00000011892,ALDH8A1,ALDH8A1
11645,ENSFALG00000011893,CLIC2,CLIC2
11646,ENSFALG00000011894,MYO5A,MYO5A
11647,ENSFALG00000011895,PCYT2,SIRT7
11648,ENSFALG00000011896,PDLIM3,PDLIM3
11649,ENSFALG00000011897,Ifnar1,ENSFALG00000011897
11650,ENSFALG00000011898,HBS1L,HBS1L
11651,ENSFALG00000011901,Muc5b,ENSFALG00000011901
11652,ENSFALG00000011902,ARPP19,ARPP19
11653,ENSFALG00000011903,LRRC10B,LRRC10B
11654,ENSFALG00000011904,Klhl23,ENSFALG00000011904
11655,ENSFALG00000011905,Cyp1b1,CYP1B1
11656,ENSFALG00000011906,Pcyt2,PCYT2
11657,ENSFALG00000011907,CCNB3,ENSFALG00000011907
11658,ENSFALG00000011908,XRCC6,XRCC6
11659,ENSFALG00000011909,SLC7A3,SLC7A3
11660,ENSFALG00000011910,UVRAG,UVRAG
11661,ENSFALG00000011912,Lsm7,LSM7
11662,ENSFALG00000011913,SORBS2,SORBS2
11663,ENSFALG00000011914,Myb,MYB
11664,ENSFALG00000011915,MKLN1,MKLN1
11665,ENSFALG00000011915,MKLN1,MKLN1
11666,ENSFALG00000011916,DGKK,ENSFALG00000011916
11667,ENSFALG00000011917,Anapc11,ENSFALG00000011917
11668,ENSFALG00000011918,SDHAF2,ENSFALG00000011918
11669,ENSFALG00000011919,DGAT2,DGAT2
11670,ENSFALG00000011920,CAPN8,CAPN8
11671,ENSFALG00000011921,RMDN2,ENSFALG00000011921
11672,ENSFALG00000011922,ATOSA,FAM214A
11673,ENSFALG00000011922,ATOSA,FAM214A
11674,ENSFALG00000011923,Alyref,ENSFALG00000011923
11675,ENSFALG00000011924,Muc2l,ENSFALG00000011924
11676,ENSFALG00000011925,MOGAT2,MOGAT2
11677,ENSFALG00000011925,MOGAT2,MOGAT2
11678,ENSFALG00000011926,SHROOM4,SHROOM4
11679,ENSFALG00000011927,CPSF7,CPSF7
11680,ENSFALG00000011928,NCBP2,ENSFALG00000011928
11681,ENSFALG00000011929,Map6,ENSFALG00000011929
11682,ENSFALG00000011930,ARHGDIA,ARHGDIA
11683,ENSFALG00000011931,Yipf4,YIPF4
11684,ENSFALG00000011932,SPPL2B,SPPL2B
11685,ENSFALG00000011932,SPPL2B,SPPL2B
11686,ENSFALG00000011933,BMP15,BMP15
11687,ENSFALG00000011934,GH1A,ENSFALG00000011934
11688,ENSFALG00000011935,TMEM216,TMEM216
11689,ENSFALG00000011936,TLR3,TLR3
11690,ENSFALG00000011937,TEX11,TEX11
11691,ENSFALG00000011938,Desi1,DESI1
11692,ENSFALG00000011939,CYYR1,CYYR1
11693,ENSFALG00000011940,ONECUT1,ONECUT1
11694,ENSFALG00000011941,Tmem138,TMEM138
11695,ENSFALG00000011942,FAM149A,FAM149A
11696,ENSFALG00000011943,Endod1,ENSFALG00000011943
11697,ENSFALG00000011944,WDR72,WDR72
11698,ENSFALG00000011945,DNAH17,DNAH17
11699,ENSFALG00000011946,Pmm1,PMM1
11700,ENSFALG00000011947,MUC2,ENSFALG00000011947
11701,ENSFALG00000011949,AHI1,AHI1
11702,ENSFALG00000011950,CSDC2,CSDC2
11703,ENSFALG00000011951,TMPRSS9,ENSFALG00000011951
11704,ENSFALG00000011952,POLR3H,POLR3H
11705,ENSFALG00000011953,CYP4V2,CYP4V2
11706,ENSFALG00000011954,BIRC6,BIRC6
11707,ENSFALG00000011955,Phka1,PHKA1
11708,ENSFALG00000011956,TIMM13,TIMM13
11709,ENSFALG00000011957,ACO2,ACO2
11710,ENSFALG00000011958,APP,APP
11711,ENSFALG00000011959,Plg,ENSFALG00000011959
11712,ENSFALG00000011960,LMNB2,LMNB2
11713,ENSFALG00000011961,F11,F11
11714,ENSFALG00000011962,CYB561A3,CYB561A3
11715,ENSFALG00000011963,phf5a.S,PHF5A
11716,ENSFALG00000011964,Rpl36,RPL36
11717,ENSFALG00000011965,TOB2,TOB2
11718,ENSFALG00000011966,Slc22a3,SLC22A3
11719,ENSFALG00000011967,TEF,TEF
11720,ENSFALG00000011968,ZC3H7B,ZC3H7B
11721,ENSFALG00000011969,P4HB,P4HB
11722,ENSFALG00000011970,Dlg3,DLG3
11723,ENSFALG00000011971,SHANK3,ENSFALG00000011971
11724,ENSFALG00000011972,UNC13C,UNC13C
11725,ENSFALG00000011973,TKFC,TKFC
11726,ENSFALG00000011974,GLIS1,GLIS1
11727,ENSFALG00000011975,LONP1,LONP1
11728,ENSFALG00000011976,Dio1,DIO1
11729,ENSFALG00000011977,SLC22A2,SLC22A2
11730,ENSFALG00000011978,NDC1,NDC1
11731,ENSFALG00000011979,Muc6,ENSFALG00000011979
11732,ENSFALG00000011980,RANGAP1,RANGAP1
11733,ENSFALG00000011981,Ddb1,DDB1
11734,ENSFALG00000011981,Ddb1,DDB1
11735,ENSFALG00000011982,YIPF1,YIPF1
11736,ENSFALG00000011983,GABPA,GABPA
11737,ENSFALG00000011984,SUSD4,SUSD4
11738,ENSFALG00000011985,MCRIP1,MCRIP1
11739,ENSFALG00000011986,TTC27,TTC27
11740,ENSFALG00000011987,HDAC8,ENSFALG00000011987
11741,ENSFALG00000011988,Hspb11,HSPB11
11742,ENSFALG00000011989,LONP1,SLC1A6
11743,ENSFALG00000011990,DISP1,DISP1
11744,ENSFALG00000011991,LRRC42,LRRC42
11745,ENSFALG00000011992,RANBP3,RANBP3
11746,ENSFALG00000011993,BROX,BROX
11747,ENSFALG00000011994,ATP5PF,ATP5PF
11748,ENSFALG00000011995,Skap1,ENSFALG00000011995
11749,ENSFALG00000011996,VWCE,VWCE
11750,ENSFALG00000011997,CHADL,CHADL
11751,ENSFALG00000011998,Ldlrad1,LDLRAD1
11752,ENSFALG00000011999,IGF2R,IGF2R
11753,ENSFALG00000012000,AP2A2,AP2A2
11754,ENSFALG00000012001,RSL24D1,RSL24D1
11755,ENSFALG00000012002,KLHL33,ENSFALG00000012002
11756,ENSFALG00000012003,RAB27A,RAB27A
11757,ENSFALG00000012004,RACK1,RACK1
11758,ENSFALG00000012005,JAM2,JAM2
11759,ENSFALG00000012006,Ltbp1,ENSFALG00000012006
11760,ENSFALG00000012007,AIDA,AIDA
11761,ENSFALG00000012008,RPS4X,RPS4X
11762,ENSFALG00000012009,TMEM59,TMEM59
11763,ENSFALG00000012010,NDUFA11,ENSFALG00000012010
11764,ENSFALG00000012011,Pigb,PIGB
11765,ENSFALG00000012012,LTBP1,LTBP1
11766,ENSFALG00000012013,GCGR,GCGR
11767,ENSFALG00000012014,L3MBTL2,L3MBTL2
11768,ENSFALG00000012015,Pga,ENSFALG00000012015
11769,ENSFALG00000012016,CHID1,CHID1
11770,ENSFALG00000012017,S100a4,S100A4
11771,ENSFALG00000012018,MRPL39,MRPL39
11772,ENSFALG00000012019,MIA3,ENSFALG00000012019
11773,ENSFALG00000012020,S100A16,S100A16
11774,ENSFALG00000012021,GP1BA,ENSFALG00000012021
11775,ENSFALG00000012022,RASGRP3,RASGRP3
11776,ENSFALG00000012023,NCAM2,NCAM2
11777,ENSFALG00000012024,S100A14,S100A14
11778,ENSFALG00000012026,Mia3,ENSFALG00000012026
11779,ENSFALG00000012027,TCEANC2,TCEANC2
11780,ENSFALG00000012028,S100A1,S100A1
11781,ENSFALG00000012029,Rnf31,ENSFALG00000012029
11782,ENSFALG00000012030,TAF1A,TAF1A
11783,ENSFALG00000012031,CDCP2,CDCP2
11784,ENSFALG00000012032,RPGRIP1L,ENSFALG00000012032
11785,ENSFALG00000012033,GDPD2,GDPD2
11786,ENSFALG00000012034,FAM98A,FAM98A
11787,ENSFALG00000012035,Chtop,CHTOP
11788,ENSFALG00000012036,CCPG1,CCPG1
11789,ENSFALG00000012036,CCPG1,CCPG1
11790,ENSFALG00000012037,RNF31,ENSFALG00000012037
11791,ENSFALG00000012038,TMPRSS15,TMPRSS15
11792,ENSFALG00000012039,Tspan4,TSPAN4
11793,ENSFALG00000012041,DUSP10,DUSP10
11794,ENSFALG00000012042,EP300,EP300
11795,ENSFALG00000012043,VPS37C,VPS37C
11796,ENSFALG00000012044,CYB5RL,ENSFALG00000012044
11797,ENSFALG00000012045,HLX,HLX
11798,ENSFALG00000012046,ILF2,ILF2
11799,ENSFALG00000012047,MRPL37,MRPL37
11800,ENSFALG00000012048,DNAAF4,DNAAF4
11801,ENSFALG00000012049,CD5,ENSFALG00000012049
11802,ENSFALG00000012050,ZNF318,ZNF318
11803,ENSFALG00000012051,RBX1,RBX1
11804,ENSFALG00000012052,Pygo1,PYGO1
11805,ENSFALG00000012053,HTR2C,HTR2C
11806,ENSFALG00000012054,Snapin,SNAPIN
11807,ENSFALG00000012055,XPNPEP3,XPNPEP3
11808,ENSFALG00000012056,Abcc10,ENSFALG00000012056
11809,ENSFALG00000012057,MTARC2,MARC2
11810,ENSFALG00000012058,POLR2L,POLR2L
11811,ENSFALG00000012058,POLR2L,POLR2L
11812,ENSFALG00000012059,CD6,CD6
11813,ENSFALG00000012060,PRTG,PRTG
11814,ENSFALG00000012061,CHODL,CHODL
11815,ENSFALG00000012062,IL13RA2,ENSFALG00000012062
11816,ENSFALG00000012063,DLK2,DLK2
11817,ENSFALG00000012064,SSBP3,SSBP3
11818,ENSFALG00000012065,C21orf91,C21orf91
11819,ENSFALG00000012067,TMEM132A,TMEM132A
11820,ENSFALG00000012068,C3H1orf115,C1orf115
11821,ENSFALG00000012069,IRF7,IRF7
11822,ENSFALG00000012070,TJAP1,ENSFALG00000012070
11823,ENSFALG00000012071,St13,ST13
11824,ENSFALG00000012072,Cxadr,ENSFALG00000012072
11825,ENSFALG00000012073,LRCH2,ENSFALG00000012073
11826,ENSFALG00000012074,MARK1,MARK1
11827,ENSFALG00000012075,Slc25a10,ENSFALG00000012075
11828,ENSFALG00000012077,TMEM109,TMEM109
11829,ENSFALG00000012078,FYTTD1L,ENSFALG00000012078
11830,ENSFALG00000012079,NEDD4,NEDD4
11831,ENSFALG00000012080,Tmprss9,ENSFALG00000012080
11832,ENSFALG00000012081,PNLDC1,PNLDC1
11833,ENSFALG00000012083,Lrrc73,LRRC73
11834,ENSFALG00000012084,PRPF19,PRPF19
11835,ENSFALG00000012085,FMR1,FMR1
11836,ENSFALG00000012086,MRPL18,MRPL18
11837,ENSFALG00000012087,RFX7,RFX7
11838,ENSFALG00000012089,AFF2,AFF2
11839,ENSFALG00000012091,ZP1,ZP1
11840,ENSFALG00000012092,Yipf3,YIPF3
11841,ENSFALG00000012093,TEX9,TEX9
11842,ENSFALG00000012094,Mfhas1,ENSFALG00000012094
11843,ENSFALG00000012094,MFHAS1,ENSFALG00000012094
11844,ENSFALG00000012095,ACOT11,ACOT11
11845,ENSFALG00000012096,TCP1,TCP1
11846,ENSFALG00000012097,Usp25,USP25
11847,ENSFALG00000012098,IDS,ENSFALG00000012098
11848,ENSFALG00000012100,Slc25a17,SLC25A17
11849,ENSFALG00000012101,MNS1,MNS1
11850,ENSFALG00000012102,HGS,HGS
11851,ENSFALG00000012103,ACAT2,ACAT2
11852,ENSFALG00000012104,PHRF1,PHRF1
11853,ENSFALG00000012105,Tmem205,ENSFALG00000012105
11854,ENSFALG00000012106,TMEM185A,TMEM185A
11855,ENSFALG00000012107,BAAT,BAAT
11856,ENSFALG00000012108,WTAP,WTAP
11857,ENSFALG00000012110,CCDC86,CCDC86
11858,ENSFALG00000012111,POLR1C,POLR1C
11859,ENSFALG00000012112,RAB3GAP2,RAB3GAP2
11860,ENSFALG00000012113,ZNF280D,ENSFALG00000012113
11861,ENSFALG00000012114,SAMSN1,SAMSN1
11862,ENSFALG00000012115,Arl16,ARL16
11863,ENSFALG00000012116,MAMLD1,MAMLD1
11864,ENSFALG00000012117,MRTFA,ENSFALG00000012117
11865,ENSFALG00000012118,Sod2,ENSFALG00000012118
11866,ENSFALG00000012119,RASSF7,RASSF7
11867,ENSFALG00000012120,Ms4a12,ENSFALG00000012120
11868,ENSFALG00000012121,TTC4,TTC4
11869,ENSFALG00000012122,MTM1,MTM1
11870,ENSFALG00000012123,MRPL16,MRPL16
11871,ENSFALG00000012124,IARS2,IARS2
11872,ENSFALG00000012125,Fndc1,ENSFALG00000012125
11873,ENSFALG00000012126,MTMR1,MTMR1
11874,ENSFALG00000012127,HSPA13,HSPA13
11875,ENSFALG00000012128,BPNT1,BPNT1
11876,ENSFALG00000012129,MRTFA,MRTFA
11877,ENSFALG00000012130,XPO5,XPO5
11878,ENSFALG00000012131,STX3,STX3
11879,ENSFALG00000012132,CD99L2,CD99L2
11880,ENSFALG00000012133,LIPI,ENSFALG00000012133
11881,ENSFALG00000012134,TMC6,TMC6
11882,ENSFALG00000012135,GINM1,GINM1
11883,ENSFALG00000012136,PARS2,PARS2
11884,ENSFALG00000012137,LRRC56,LRRC56
11885,ENSFALG00000012137,LRRC56,LRRC56
11886,ENSFALG00000012138,Hmgb3,HMGB3
11887,ENSFALG00000012139,LIPI,ENSFALG00000012139
11888,ENSFALG00000012140,DHCR24,DHCR24
11889,ENSFALG00000012141,ROBO2,ENSFALG00000012141
11890,ENSFALG00000012142,Bsnd,ENSFALG00000012142
11891,ENSFALG00000012143,ROBO2,ROBO2
11892,ENSFALG00000012144,POLH,POLH
11893,ENSFALG00000012145,HRAS,HRAS
11894,ENSFALG00000012146,TCF12,TCF12
11895,ENSFALG00000012146,TCF12,TCF12
11896,ENSFALG00000012147,Mtr1c,ENSFALG00000012147
11897,ENSFALG00000012148,SGSM3,SGSM3
11898,ENSFALG00000012149,KATNA1,KATNA1
11899,ENSFALG00000012149,KATNA1,KATNA1
11900,ENSFALG00000012150,Patl1,PATL1
11901,ENSFALG00000012151,VMA21,VMA21
11902,ENSFALG00000012152,Pcsk9,PCSK9
11903,ENSFALG00000012153,GTPBP2,GTPBP2
11904,ENSFALG00000012154,Usp6nl,ENSFALG00000012154
11905,ENSFALG00000012155,SYNGR2,SYNGR2
11906,ENSFALG00000012156,MAD2L1BP,MAD2L1BP
11907,ENSFALG00000012157,CCDC88C,CCDC88C
11908,ENSFALG00000012159,ROBO1,ROBO1
11909,ENSFALG00000012160,EPRS1,EPRS
11910,ENSFALG00000012160,EPRS1,EPRS
11911,ENSFALG00000012161,LATS1,LATS1
11912,ENSFALG00000012162,PLG,ENSFALG00000012162
11913,ENSFALG00000012163,TK1,TK1
11914,ENSFALG00000012164,ADSL,ADSL
11915,ENSFALG00000012165,OSBP,OSBP
11916,ENSFALG00000012166,NUP43,NUP43
11917,ENSFALG00000012167,DGLUCY,DGLUCY
11918,ENSFALG00000012168,MAP3K4,MAP3K4
11919,ENSFALG00000012169,Cabp4,CABP4
11920,ENSFALG00000012170,AGPAT4,AGPAT4
11921,ENSFALG00000012171,CGNL1,CGNL1
11922,ENSFALG00000012172,PCMT1,PCMT1
11923,ENSFALG00000012173,PRKN,PRKN
11924,ENSFALG00000012174,Lrp11,LRP11
11925,ENSFALG00000012175,AFMID,AFMID
11926,ENSFALG00000012176,CORO1B,CORO1B
11927,ENSFALG00000012177,PACRG,PACRG
11928,ENSFALG00000012177,PACRG,PACRG
11929,ENSFALG00000012178,MYZAP,ENSFALG00000012178
11930,ENSFALG00000012179,Ppp1r14c,PPP1R14C
11931,ENSFALG00000012180,Sox1,SOX1
11932,ENSFALG00000012181,RPS6KA5,RPS6KA5
11933,ENSFALG00000012182,IYD,IYD
11934,ENSFALG00000012183,QKI,QKI
11935,ENSFALG00000012184,C1QL4,ENSFALG00000012184
11936,ENSFALG00000012185,PLEKHG1,PLEKHG1
11937,ENSFALG00000012186,USP24,USP24
11938,ENSFALG00000012189,RPS6KB2,RPS6KB2
11939,ENSFALG00000012190,PRRC1,PRRC1
11940,ENSFALG00000012191,Lmf2,ENSFALG00000012191
11941,ENSFALG00000012192,AMPH,AMPH
11942,ENSFALG00000012193,Hoxc10,ENSFALG00000012193
11943,ENSFALG00000012194,PGS1,PGS1
11944,ENSFALG00000012195,TNRC6B,TNRC6B
11945,ENSFALG00000012196,PDE10A,PDE10A
11946,ENSFALG00000012197,SLC12A2,SLC12A2
11947,ENSFALG00000012198,Slc30a10,SLC30A10
11948,ENSFALG00000012199,ALDH1A2,ALDH1A2
11949,ENSFALG00000012200,MTHFD1L,MTHFD1L
11950,ENSFALG00000012201,CYP11A1,CYP11A1
11951,ENSFALG00000012202,CARNS1,ENSFALG00000012202
11952,ENSFALG00000012204,Nkx2.2a,ENSFALG00000012204
11953,ENSFALG00000012205,TARP,ENSFALG00000012205
11954,ENSFALG00000012205,Trgc1,ENSFALG00000012205
11955,ENSFALG00000012206,LYPLAL1,LYPLAL1
11956,ENSFALG00000012207,CYTH1,CYTH1
11957,ENSFALG00000012208,COL25A1,COL25A1
11958,ENSFALG00000012209,TGFB2,TGFB2
11959,ENSFALG00000012211,FAM83F,FAM83F
11960,ENSFALG00000012212,KIF15,ENSFALG00000012212
11961,ENSFALG00000012213,RRP15,RRP15
11962,ENSFALG00000012214,TTC7B,TTC7B
11963,ENSFALG00000012215,Ccdc33,ENSFALG00000012215
11964,ENSFALG00000012216,PPP1CA,PPP1CA
11965,ENSFALG00000012216,PPP1CA,PPP1CA
11966,ENSFALG00000012217,KIAA1143,KIAA1143
11967,ENSFALG00000012218,TBXT,TBXT
11968,ENSFALG00000012219,LRRFIP2,LRRFIP2
11969,ENSFALG00000012220,GRAP2,GRAP2
11970,ENSFALG00000012221,SPATA17,SPATA17
11971,ENSFALG00000012222,CD97,ENSFALG00000012222
11972,ENSFALG00000012223,GPATCH2,GPATCH2
11973,ENSFALG00000012224,USP36,USP36
11974,ENSFALG00000012225,Mpped2,MPPED2
11975,ENSFALG00000012226,ETNPPL,ETNPPL
11976,ENSFALG00000012227,RAD9A,RAD9A
11977,ENSFALG00000012228,STRA6,STRA6
11978,ENSFALG00000012229,ARL14EP,ARL14EP
11979,ENSFALG00000012230,OSTC,OSTC
11980,ENSFALG00000012231,CLCF1,CLCF1
11981,ENSFALG00000012232,Timp2,TIMP2
11982,ENSFALG00000012233,FSHB,FSHB
11983,ENSFALG00000012234,AQP9,AQP9
11984,ENSFALG00000012235,RPL34,RPL34
11985,ENSFALG00000012236,ESRRG,ESRRG
11986,ENSFALG00000012237,CTNNB1,CTNNB1
11987,ENSFALG00000012238,SFT2D1,SFT2D1
11988,ENSFALG00000012240,CANT1,CANT1
11989,ENSFALG00000012241,Astl,ENSFALG00000012241
11990,ENSFALG00000012242,KCNA4,KCNA4
11991,ENSFALG00000012243,FBN2,FBN2
11992,ENSFALG00000012244,AKAP12,AKAP12
11993,ENSFALG00000012245,LIPC,LIPC
11994,ENSFALG00000012246,PLPP3,ENSFALG00000012246
11995,ENSFALG00000012247,BRP44L,MPC1
11996,ENSFALG00000012248,Loxl1,LOXL1
11997,ENSFALG00000012249,PDXK,PDXK
11998,ENSFALG00000012250,LEF1,LEF1
11999,ENSFALG00000012251,CALM1,ENSFALG00000012251
12000,ENSFALG00000012252,Mettl15,ENSFALG00000012252
12001,ENSFALG00000012253,ZBTB2,ZBTB2
12002,ENSFALG00000012254,ADAM10,ADAM10
12003,ENSFALG00000012255,CACNA1I,CACNA1I
12004,ENSFALG00000012256,POLD4,ENSFALG00000012256
12005,ENSFALG00000012257,ZP3,ENSFALG00000012257
12006,ENSFALG00000012258,KIF18A,KIF18A
12007,ENSFALG00000012259,Prkaa2,PRKAA2
12008,ENSFALG00000012260,NRDE2,NRDE2
12009,ENSFALG00000012261,ULK4,ULK4
12010,ENSFALG00000012262,C1QTNF1,ENGASE
12011,ENSFALG00000012262,ENGASE,ENGASE
12012,ENSFALG00000012263,RMND1,RMND1
12013,ENSFALG00000012264,USH2A,USH2A
12014,ENSFALG00000012264,Ush2a,USH2A
12015,ENSFALG00000012265,POLD4,ENSFALG00000012265
12016,ENSFALG00000012266,SYT13,SYT13
12017,ENSFALG00000012267,RPS6KA2,RPS6KA2
12018,ENSFALG00000012268,BDNF,BDNF
12019,ENSFALG00000012269,MINDY2,MINDY2
12020,ENSFALG00000012269,MINDY2,MINDY2
12021,ENSFALG00000012270,Armt1,ARMT1
12022,ENSFALG00000012271,PRDM11,PRDM11
12023,ENSFALG00000012272,HADH,HADH
12024,ENSFALG00000012273,LIN7C,LIN7C
12025,ENSFALG00000012274,TRAK1,TRAK1
12026,ENSFALG00000012275,AGPAT3,AGPAT3
12027,ENSFALG00000012276,SSH3,SSH3
12028,ENSFALG00000012276,SSH3,SSH3
12029,ENSFALG00000012277,CCDC170,CCDC170
12030,ENSFALG00000012278,TP53I11,TP53I11
12031,ENSFALG00000012279,Psmc1,PSMC1
12032,ENSFALG00000012280,KCTD3,KCTD3
12033,ENSFALG00000012281,TSPAN18,TSPAN18
12034,ENSFALG00000012282,MCCC2,MCCC2
12035,ENSFALG00000012283,CCK,CCK
12036,ENSFALG00000012284,FYB2,ENSFALG00000012284
12037,ENSFALG00000012285,SLTM,SLTM
12038,ENSFALG00000012286,KCNK2,KCNK2
12039,ENSFALG00000012287,CD82,CD82
12040,ENSFALG00000012288,Rbfox3,RBFOX3
12041,ENSFALG00000012289,TRAPPC10,ENSFALG00000012289
12042,ENSFALG00000012290,EIF1B,EIF1B
12043,ENSFALG00000012291,BDP1,ENSFALG00000012291
12044,ENSFALG00000012292,C8A,C8A
12045,ENSFALG00000012293,Lgr4,LGR4
12046,ENSFALG00000012294,Alx4,ALX4
12047,ENSFALG00000012295,CENPF,CENPF
12048,ENSFALG00000012296,Cyp2u1,CYP2U1
12049,ENSFALG00000012297,PRLH,ENSFALG00000012297
12050,ENSFALG00000012298,ANKRD13D,ANKRD13D
12051,ENSFALG00000012299,RNASET2,ENSFALG00000012299
12052,ENSFALG00000012300,PWP2,ENSFALG00000012300
12053,ENSFALG00000012301,MEF2B,ENSFALG00000012301
12054,ENSFALG00000012302,C8B,C8B
12055,ENSFALG00000012303,KCNK13,KCNK13
12056,ENSFALG00000012304,SERF1,ENSFALG00000012304
12057,ENSFALG00000012305,Esr1,ESR1
12058,ENSFALG00000012305,Esr1,ESR1
12059,ENSFALG00000012306,Rps19bp1,RPS19BP1
12060,ENSFALG00000012307,EXT2,EXT2
12061,ENSFALG00000012308,Myrip,ENSFALG00000012308
12062,ENSFALG00000012309,Enpp7,ENPP7
12063,ENSFALG00000012310,Tmem221,ENSFALG00000012310
12064,ENSFALG00000012311,GATD3,ENSFALG00000012311
12065,ENSFALG00000012312,PAX7,ENSFALG00000012312
12066,ENSFALG00000012313,ATF4,ATF4
12067,ENSFALG00000012314,DAB1,DAB1
12068,ENSFALG00000012315,RNF111,RNF111
12069,ENSFALG00000012316,PTPN14,PTPN14
12070,ENSFALG00000012317,CEP43,FGFR1OP
12071,ENSFALG00000012318,BORCS8,ENSFALG00000012318
12072,ENSFALG00000012319,TDP1,TDP1
12073,ENSFALG00000012320,Smn1,ENSFALG00000012320
12074,ENSFALG00000012321,ICOSLG,ENSFALG00000012321
12075,ENSFALG00000012322,SGMS2,SGMS2
12076,ENSFALG00000012324,CBX2,CBX2
12077,ENSFALG00000012325,ACCS,ENSFALG00000012325
12078,ENSFALG00000012326,Ccdc34,ENSFALG00000012326
12079,ENSFALG00000012327,Tmc2,TMC2
12080,ENSFALG00000012328,MIEF1,MIEF1
12081,ENSFALG00000012331,CCR6,CCR6
12082,ENSFALG00000012332,FOXN3,FOXN3
12083,ENSFALG00000012333,PAPSS1,PAPSS1
12084,ENSFALG00000012334,SMYD2,SMYD2
12085,ENSFALG00000012335,BBOX1,BBOX1
12086,ENSFALG00000012336,Gtf2h2,ENSFALG00000012336
12087,ENSFALG00000012337,OMA1,OMA1
12088,ENSFALG00000012338,Mgat3,MGAT3
12089,ENSFALG00000012339,UNC93A,UNC93A
12090,ENSFALG00000012340,CBX8,CBX8
12091,ENSFALG00000012341,Dkk2,ENSFALG00000012341
12092,ENSFALG00000012342,CCNB2,CCNB2
12093,ENSFALG00000012343,TTC8,TTC8
12094,ENSFALG00000012344,TAB1,TAB1
12095,ENSFALG00000012345,GIMD1,GIMD1
12096,ENSFALG00000012346,Marveld2,MARVELD2
12097,ENSFALG00000012347,Grk2,GRK2
12098,ENSFALG00000012348,AFDN,AFDN
12099,ENSFALG00000012349,AIMP1,AIMP1
12100,ENSFALG00000012350,MYSM1,MYSM1
12101,ENSFALG00000012351,SYNGR1,SYNGR1
12102,ENSFALG00000012352,TBC1D16,TBC1D16
12103,ENSFALG00000012353,CNTNAP4,ENSFALG00000012353
12104,ENSFALG00000012354,KIF25,KIF25
12105,ENSFALG00000012355,MYO1E,MYO1E
12106,ENSFALG00000012357,Prox1,PROX1
12107,ENSFALG00000012358,RPSA,RPSA
12108,ENSFALG00000012359,FAM81A,FAM81A
12109,ENSFALG00000012360,SYNE1,ENSFALG00000012360
12110,ENSFALG00000012361,Alkbh3,ALKBH3
12111,ENSFALG00000012362,CHRNA7,ENSFALG00000012362
12112,ENSFALG00000012363,FRMD1,ENSFALG00000012363
12113,ENSFALG00000012364,TBCK,TBCK
12114,ENSFALG00000012365,RPL3,RPL3
12115,ENSFALG00000012366,RPS6KC1,RPS6KC1
12116,ENSFALG00000012367,Ank1,ENSFALG00000012367
12117,ENSFALG00000012368,THSD4,THSD4
12118,ENSFALG00000012369,Ccdc40,CCDC40
